"序号","题目","选项1","选项2","选项3","选项4","正确答案","正确奖励id","错误奖励id","精灵id"
"750","以下哪个是《复仇者联盟》里面的人物？","绿巨人","舒克","擎天柱","黑猫警长","1","5870","5880",""
"751","电影《功夫》中包租婆绝技是？","狮吼功","太极拳","八卦棍","十二路谭腿","1","5870","5880",""
"752","因饰演角色白娘子而深入人心的女演员是？","赵雅芝","叶童","翁美玲","赵薇","1","5870","5880",""
"753","电影《西游·降魔篇》是由谁监制、编剧、导演的古装神话电影？","周星驰","吴孟达","冯小刚","张艺谋","1","5870","5880",""
"754","《天天向上》七个主持人合称？","天天兄弟","天天向上","天天达人","魔幻达人","1","5870","5880",""
"755","电影《人在囧途》中王宝强的职业是？","挤奶工","保姆","清洁工","老板","1","5870","5880",""
"756","著名导演冯小刚的妻子是著名演员？","徐帆","徐静蕾","高圆圆","柳岩","1","5870","5880",""
"757","电影《后会无期》刘莺莺台球厅女老板刘莺莺的扮演者是？","袁泉","高圆圆","杨幂","汤唯","1","5870","5880",""
"758","电影《西游·降魔篇》女主角是？","舒淇","高圆圆","杨幂","汤唯","1","5870","5880",""
"759","舒淇获得过下列哪个奖项？","台湾金马奖","诺贝尔奖","格莱美音乐奖","奥斯卡金像奖","1","5870","5880",""
"760","电影《心花路放》二手音响店老板，过气歌手是谁扮演的？","黄渤","徐峥","王宝强","文章","1","5870","5880",""
"761","电影《唐伯虎点秋香》中卖身汉小狗叫什么？","旺财","汪汪","小狗","菜菜","1","5870","5880",""
"762","电影《食神》中以哪种食物重出江湖？","爆浆濑尿牛丸","超级佛跳墙","肥肠面","杂碎面","1","5870","5880",""
"763","电影《国产凌凌漆》中作为凌凌漆在香港的联络人的扮演者是？","袁咏仪","张柏芝","莫文蔚","张敏","1","5870","5880",""
"764","电影《少林足球》中饰演少林足球队教练的是？","吴孟达","黄秋生","刘烨","石磊","1","5870","5880",""
"765","电影《十二生肖》由谁执导的一部电影？","成龙","周星驰","刘德华","周润发","1","5870","5880",""
"766","主持《快乐大本营》《百变大咖秀》的著名男主持人是？","何炅","海涛","孟非","华少","1","5870","5880",""
"767","湖南卫视《爸爸去哪儿》第一季中谁的爸爸是电影导演？","angela","cindy（森蝶）","石头","Kimi","1","5870","5880",""
"768","电影《失恋33天》男主角由谁扮演？","文章","吴尊","张亚东","李民浩","1","5870","5880",""
"769","电影《色·戒》中女主角是谁扮演的？","汤唯","章子怡","刘嘉玲","李小璐","1","5870","5880",""
"770","2014年郭敬明指导的同名小说翻拍的电影叫什么？","小时代3刺进时代","小时代3","小时代","小时代2","1","5870","5880",""
"771","2004年武侠巨献《十面埋伏》的导演是？","张艺谋","吴宇森","李安","陈凯歌","1","5870","5880",""
"772","电影《宝贝计划》包租公从李氏富豪的家中偷出的是？","小宝宝","珠宝","人民币","手机","1","5870","5880",""
"773","电影《人在囧途》中王宝强扮演的是哪个角色？","牛耿","李成功","美丽","大马","1","5870","5880",""
"774","中国好声音第一季冠军是？","梁博","吴莫愁","金志文","李代沫","1","5870","5880",""
"775","中国好声音的评委之一，以沙哑的嗓音演唱歌曲的创作歌手是？","杨坤","那英","齐秦","汪峰","1","5870","5880",""
"776","以下谁参演了爸爸去哪第二季？","陆毅","吴克群","林俊杰","邵佳一","1","5870","5880",""
"777","非诚勿扰的主持人是？","孟非","何炅","邱启明","毕福剑","1","5870","5880",""
"778","娱乐节目《爸爸去哪儿》第一季中“爸爸”没有谁？","文章","田亮","王岳伦","林志颖","1","5870","5880",""
"779","《一周立波秀》的主持人是？","周立波","孟非","乐嘉","郭德纲","1","5870","5880",""
"780","我是歌手第二季冠军是谁？","韩磊","罗大佑","周杰伦","羽泉","1","5870","5880",""
"781","湖南卫视《爸爸去哪儿》第一季里面童星有几个男孩？","3个男孩","2个男孩","1个男孩","没有男孩","1","5870","5880",""
"782","湖南卫视《爸爸去哪儿》第一季中以下童星谁的年龄最大？","石头","Kimi","cindy （森蝶）","angela","1","5870","5880",""
"783","湖南卫视《爸爸去哪儿》第一季中哪位童星被称为“小小志”？","Kimi","天天","石头","村长","1","5870","5880",""
"784","湖南卫视热播娱乐节目《我是歌手》为什么LOGO图标是“7”？","7位歌手竟演","7天连锁酒店赞助","每期7场比赛","节目7点开始","1","5870","5880",""
"785","人称“快嘴”的《中国好声音》主持人是哪一位？","华少","何炅","李湘","朱丹","1","5870","5880",""
"786","台湾的综艺天王，主持过《我猜我猜我猜猜猜》的是哪位主持人？","吴宗宪","黄子佼","陶晶莹","蔡康永","1","5870","5880",""
"787","湖南卫视综艺节目《天天向上》不包括哪位主持人？","管艺","汪涵","欧弟","田源","1","5870","5880",""
"788","下列哪个综艺节目由小S徐熙娣主持？","康熙来了","非诚勿扰","我爱记歌词","快乐大本营","1","5870","5880",""
"789","《爸爸去哪了》第二季，姚明和几个孩子的爸爸们在打什么球？","篮球","羽毛球","网球","棒球","1","5870","5880",""
"790","2014年央视春晚中主持人阵容新增的成员是？","张国立","周杰伦","倪萍","孟非","1","5870","5880",""
"791","中国好声音第一季杨坤最喜欢说的话？","32场演唱会","呵呵","你是我的","带你一起飞","1","5870","5880",""
"792","28年作为央视春节联欢晚会结尾曲的歌曲叫什么名字？","难忘今宵","同一首歌","快乐就是这么简单","新年快乐","1","5870","5880",""
"793","《快乐大本营》是哪个电视台的节目？","湖南卫视","东南电视台","TVB","CCTV","1","5870","5880",""
"794","谁是性感女主播？","柳岩","倪萍","杨澜","赵忠祥","1","5870","5880",""
"795","谁是中央电视台著名主持人？","董卿","谢楠","朱丹","沈星","1","5870","5880",""
"796","《中国最强音》的女主持人是谁？","朱丹","伊一","李黎","李莉","1","5870","5880",""
"797","小S在《康熙来了》中的主持搭档是谁？","蔡康永","吴宗宪","李咏","朱军","1","5870","5880",""
"798","中国好声音是什么？","选秀节目","相亲节目","小品","相声","1","5870","5880",""
"799","哪一位不是中国好声音的导师？","黄渤","那英","汪峰","杨坤","1","5870","5880",""
"800","梁博是哪个导师战队的？","那英","汪峰","齐秦","庾澄庆","1","5870","5880",""
"801","为可口可乐歌舞广告代言的好声音学员？","吴莫愁","萱萱","陈冰","贾乃亮","1","5870","5880",""
"802","吸毒被抓的好声音学员是？","李代沫","李天一","李刚","张炜","1","5870","5880",""
"803","李代沫在好声音唱的第一首歌是？","我的歌声里","我的小屋里","我的水壶里","我的书包里","1","5870","5880",""
"804","张惠妹的梦想导师是？","王力宏","汪峰","徐锦江","周杰伦","1","5870","5880",""
"805","中国好声音导师中三朝元老？","那英","刘欢","汪峰","杨坤","1","5870","5880",""
"806","以阿拉蕾造型出现在好声音中的学员是？","徐海星","张炜","金志文","姚贝娜","1","5870","5880",""
"807","第三季好声音中自称网店店主的学员是？","李嘉格","邓紫棋","张碧晨","刘明香","1","5870","5880",""
"808","被爆身价三十亿的好声音学员是？","陈冰","李冰","张碧晨","魏雪漫","1","5870","5880",""
"809","好声音至今为止出了几季？","3","2","1","4","1","5870","5880",""
"810","佳宁组合说的是几个人？","2","3","4","5","1","5870","5880",""
"811","中国好声音第二季网络独播版权是谁的？","搜狐","新浪","腾讯","金山","1","5870","5880",""
"812","阚立文在第二季《中国好声音》令导师转身歌曲？","那些年","那些花","那些鸟","那些妞","1","5870","5880",""
"813","钟伟强参加好声音时的年龄？","60","50","40","30","1","5870","5880",""
"814","钟伟强最终选择了哪位导师？","汪峰","那英","哈林","王力宏","1","5870","5880",""
"815","赵露在好声音演唱的第一首歌是？","我是一只小小鸟","我是谁","我看见","我走了","1","5870","5880",""
"816","好声音三朝元老是哪里人？","东北","西北","河北","华北","1","5870","5880",""
"817","32是哪个战队的代名词？","杨坤","汪峰","张惠妹","刘欢","1","5870","5880",""
"818","杨门女将中“杨门”指的是？","杨坤","刘欢","那英","哈林","1","5870","5880",""
"819","《热情的沙漠》是哪位导师的作品？","哈林","那英","刘欢","汪峰","1","5870","5880",""
"820","好声音的制作公司？","灿星","东星","洪兴","绍兴","1","5870","5880",""
"821","好声音第二季第一个出场的是？","刘雅婷","袁娅维","丁丁","金志文","1","5870","5880",""
"822","张碧晨是哪个韩国组合的成员？","sunny days","summer day","flower days","moon days","1","5870","5880",""
"823","陈冰是从事什么行业的？","金融","传媒","美容","汽车","1","5870","5880",""
"824","好声音中被称为“蘑菇头”的是？","李琦","李刚","赵露","袁娅维","1","5870","5880",""
"825","下列哪位明星是新疆籍演员？","佟丽娅","那英","杨幂","林青霞","1","5870","5880",""
"826","《百变大咖秀》是什么内容的娱乐节目？","明星模仿","唱歌","跳舞","访谈类","1","5870","5880",""
"827","电影《逆战》中周杰伦的亲生哥哥是哪位演员扮演的？","谢霆锋","张杰","梁朝伟","林俊杰","1","5870","5880",""
"828","张国荣版的电影《倩女幽魂》讲述了书生宁采臣到什么地方躲雨？","兰若寺","金山寺","悬空寺","少林寺","1","5870","5880",""
"829","电影《韩城攻略》冷面职员Owen的扮演者是？","任贤齐","古天乐","周渝民","何炅","1","5870","5880",""
"830","电影《功夫之王》孙悟空的扮演者是？","李连杰","谢霆锋","古巨基","洪金宝","1","5870","5880",""
"831","“成全别人，恶心自己”的这句台词出自哪个电影？","私人订制","手机","甲方乙方","疯狂的石头","1","5870","5880",""
"832","《尖峰时刻2》中的中国女明星是？","章子怡","李冰冰","李嘉欣","全智贤","1","5870","5880",""
"833","《变形金刚》大黄蜂变形后是一辆什么车？","雪佛兰科迈罗","克尔维特Z7","福特野马","道奇蝰蛇","1","5870","5880",""
"834","曾饰演许文强，小马哥，赌神，等经典角色的香港男影星是谁？","周润发","成龙","狄龙","甄子丹","1","5870","5880",""
"835","《七龙珠》请问乌龙向神龙许下了什么愿望？","我要内裤","我要有很多钱","我要变得强大","希望世界和平","1","5870","5880",""
"836","《灌篮高手》里谁是湘北女生心中的王子？","流川枫","仙道","樱木花道","藤真","1","5870","5880",""
"837","《机器猫》的作者是？","藤子不二雄","赤松健","宫博","宫崎骏","1","5870","5880",""
"838","“变形金刚”系列电影的导演是哪一位？","迈克尔贝","斯皮尔伯格","乔治卢卡斯","吕克贝松","1","5870","5880",""
"839","“变形金刚3”中，擎天柱的师傅是谁？","御天敌","补天士","捍天尊","通天晓","1","5870","5880",""
"840","“变形金刚4”的票房在哪个国家最高？","中国","日本","美国","英国","1","5870","5880",""
"841","《变形金刚》擎天柱的台湾译名是？","柯柏文","和博文","康柏文","康师傅","1","5870","5880",""
"842","哪吒闹海中，哪吒的爸爸叫？","李靖","罗毅","雷震子","黄飞虎","1","5870","5880",""
"843","《丑小鸭》中，丑小鸭最后变成了哪种美丽的动物？","白天鹅","金孔雀","火凤凰","小黄狗","1","5870","5880",""
"844","喜羊羊与灰太狼中，灰太狼老婆叫什么？","红太狼","蓝太狼","金太狼","花太狼","1","5870","5880",""
"845","喜羊羊与灰太狼中，红太狼最擅长的武器是什么？","平底锅","木棒","弹弓","短剑","1","5870","5880",""
"846","多啦a梦和谁住在一起？","大雄","宜静","强夫","大胖","1","5870","5880",""
"847","Tom和Jerry是哪部动画片的角色？","猫和老鼠","海尔兄弟","海贼王","机器猫","1","5870","5880",""
"848","喜羊羊与灰太狼中，最懒的羊是？","懒羊羊","沸羊羊","美羊羊","喜羊羊","1","5870","5880",""
"849","喜羊羊与灰太狼中，背着包的羊是哪个？","喜羊羊","美羊羊","懒羊羊","暖羊羊","1","5870","5880",""
"850","喜羊羊与灰太狼中，灰太狼的儿子叫什么名字？","小灰灰","小灰狼","灰小狼","小小灰","1","5870","5880",""
"851","喜羊羊与灰太狼中，逍洒哥和蛋蛋怎样才能合体？","把蛋蛋吞下去","大喊合体吧","组合","互相撞击","1","5870","5880",""
"852","喜羊羊与灰太狼中，逍洒哥和蛋蛋合体后必杀技叫什么？","画个圈圈诅咒你","画个圈圈歌颂你","画个圈圈祝福你","画个圈圈赞美你","1","5870","5880",""
"853","喜羊羊与灰太狼中，灰太狼认识的第一只羊是谁吗？","懒羊羊","美羊羊","喜羊羊","沸羊羊","1","5870","5880",""
